533,"((1,5),0)","((2,5),0)","((2,6),0)","((2,5),0)","((2,6),0)","((2,7),0)","((2,8),0)","((3,8),0)","((4,8),0)","((4,9),0)","((5,9),0)","((5,8),0)","((5,9),0)","((4,9),0)","((4,9),0)","((5,9),0)","((6,9),0)","((6,9),0)","((6,9),0)","((7,1),0)"
534,"((1,5),0)","((2,5),0)","((2,5),1)","((2,5),0)","((3,5),0)","((3,6),0)","((4,6),0)","((5,6),0)","((6,6),0)","((6,6),1)","((6,6),0)","((6,5),0)","((6,6),0)","((5,6),0)","((5,6),0)","((6,6),0)","((7,6),0)","((7,6),0)","((7,6),0)","((7,7),0)"
535,"((1,5),0)","((2,5),0)","((3,5),0)","((4,5),0)","((4,6),0)","((4,6),1)","((4,6),0)","((5,6),0)","((6,6),0)","((6,6),1)","((6,6),0)","((6,5),0)","((6,6),0)","((5,6),0)","((5,6),0)","((6,6),0)","((7,6),0)","((7,7),0)","((7,7),0)","((7,8),0)"
536,"((1,5),0)","((2,5),0)","((2,5),0)","((2,6),0)","((3,6),0)","((3,7),0)","((4,7),0)","((5,7),0)","((6,7),0)","((6,7),1)","((6,7),0)","((6,6),0)","((6,7),0)","((5,7),0)","((5,7),0)","((6,7),0)","((7,7),0)","((7,7),0)","((7,7),0)","((7,8),0)"
537,"((1,5),0)","((2,5),0)","((2,6),0)","((3,6),0)","((3,7),0)","((3,8),0)","((3,9),0)","((4,9),0)","((5,9),0)","((6,1),0)","((5,9),0)","((5,8),0)","((5,9),0)","((4,9),0)","((5,1),0)","((6,1),0)","((7,1),0)","((7,2),0)","((7,2),0)","((7,3),0)"
538,"((1,5),0)","((2,5),0)","((2,5),1)","((2,5),0)","((2,4),0)","((2,5),0)","((2,4),0)","((3,4),0)","((4,4),0)","((4,5),0)","((5,5),0)","((5,4),0)","((5,5),0)","((4,5),0)","((5,5),0)","((6,5),0)","((7,5),0)","((8,5),0)","((8,5),0)","((8,6),0)"
539,"((1,5),0)","((2,5),0)","((3,5),0)","((4,5),0)","((5,5),0)","((5,5),1)","((5,5),0)","((6,5),0)","((7,5),0)","((7,5),1)","((7,5),0)","((7,4),0)","((7,5),0)","((6,5),0)","((6,4),0)","((7,4),0)","((8,4),0)","((8,4),1)","((8,4),0)","((8,5),0)"
540,"((1,5),0)","((2,5),0)","((2,5),0)","((2,6),0)","((3,6),0)","((3,7),0)","((4,7),0)","((5,7),0)","((6,7),0)","((6,7),1)","((6,7),0)","((6,6),0)","((6,7),0)","((5,7),0)","((5,7),1)","((5,7),0)","((6,7),0)","((6,7),1)","((6,7),0)","((6,8),0)"
541,"((1,5),0)","((2,5),0)","((2,6),0)","((2,5),0)","((2,6),0)","((2,7),0)","((2,8),0)","((3,8),0)","((4,8),0)","((4,9),0)","((5,9),0)","((5,8),0)","((5,9),0)","((4,9),0)","((4,9),0)","((5,9),0)","((6,9),0)","((6,9),1)","((6,9),0)","((7,1),0)"
542,"((1,5),0)","((2,5),0)","((2,5),1)","((2,5),0)","((3,5),0)","((3,6),0)","((4,6),0)","((5,6),0)","((6,6),0)","((6,6),1)","((6,6),0)","((6,5),0)","((6,6),0)","((5,6),0)","((5,6),0)","((6,6),0)","((7,6),0)","((7,6),1)","((7,6),0)","((7,7),0)"
543,"((1,5),0)","((2,5),0)","((3,5),0)","((4,5),0)","((4,6),0)","((4,6),1)","((4,6),0)","((5,6),0)","((6,6),0)","((6,6),1)","((6,6),0)","((6,5),0)","((6,6),0)","((5,6),0)","((5,6),0)","((6,6),0)","((7,6),0)","((7,6),0)","((7,6),0)","((7,7),0)"
544,"((1,5),0)","((2,5),0)","((2,5),0)","((2,6),0)","((3,6),0)","((3,7),0)","((4,7),0)","((5,7),0)","((6,7),0)","((6,7),1)","((6,7),0)","((6,6),0)","((6,7),0)","((5,7),0)","((5,7),0)","((6,7),0)","((7,7),0)","((7,7),0)","((7,7),0)","((7,8),0)"
545,"((1,5),0)","((2,5),0)","((2,6),0)","((3,6),0)","((3,7),0)","((3,8),0)","((3,9),0)","((4,9),0)","((5,9),0)","((6,1),0)","((6,2),0)","((6,1),0)","((6,2),0)","((5,2),0)","((5,3),0)","((6,3),0)","((7,3),0)","((7,4),0)","((7,4),0)","((7,5),0)"
546,"((1,5),0)","((2,5),0)","((2,5),1)","((2,5),0)","((2,6),0)","((2,7),0)","((2,8),0)","((3,8),0)","((4,8),0)","((4,9),0)","((5,9),0)","((5,8),0)","((5,9),0)","((4,9),0)","((5,9),0)","((6,9),0)","((7,9),0)","((7,9),0)","((7,9),0)","((8,1),0)"
547,"((1,5),0)","((2,5),0)","((3,5),0)","((4,5),0)","((5,5),0)","((5,5),1)","((5,5),0)","((6,5),0)","((7,5),0)","((7,5),1)","((7,5),0)","((7,4),0)","((7,5),0)","((6,5),0)","((6,4),0)","((7,4),0)","((8,4),0)","((8,5),0)","((8,5),0)","((8,6),0)"
548,"((1,5),0)","((2,5),0)","((2,5),0)","((2,6),0)","((2,7),0)","((2,8),0)","((2,9),0)","((3,9),0)","((4,9),0)","((5,1),0)","((6,1),0)","((5,9),0)","((6,1),0)","((5,1),0)","((5,1),1)","((5,1),0)","((6,1),0)","((7,1),0)","((7,1),0)","((7,2),0)"
549,"((1,5),0)","((2,5),0)","((2,6),0)","((2,5),0)","((3,5),0)","((3,6),0)","((4,6),0)","((5,6),0)","((6,6),0)","((6,6),1)","((6,6),0)","((6,5),0)","((6,6),0)","((5,6),0)","((5,6),0)","((6,6),0)","((7,6),0)","((7,6),1)","((7,6),0)","((7,7),0)"
550,"((1,5),0)","((2,5),0)","((2,5),1)","((2,5),0)","((2,6),0)","((2,7),0)","((2,8),0)","((3,8),0)","((4,8),0)","((4,9),0)","((4,8),0)","((4,8),1)","((4,8),0)","((3,8),0)","((3,8),0)","((4,8),0)","((5,8),0)","((5,8),1)","((5,8),0)","((5,9),0)"
551,"((1,5),0)","((2,5),0)","((3,5),0)","((4,5),0)","((4,4),0)","((4,4),1)","((4,4),0)","((5,4),0)","((6,4),0)","((6,4),1)","((6,4),0)","((6,3),0)","((6,4),0)","((5,4),0)","((5,4),0)","((6,4),0)","((7,4),0)","((7,4),1)","((7,4),0)","((7,5),0)"
552,"((1,5),0)","((2,5),0)","((2,5),0)","((2,6),0)","((3,6),0)","((3,7),0)","((4,7),0)","((5,7),0)","((6,7),0)","((6,7),1)","((6,7),0)","((6,6),0)","((6,7),0)","((5,7),0)","((5,7),0)","((6,7),0)","((7,7),0)","((7,7),1)","((7,7),0)","((7,8),0)"
553,"((1,5),0)","((2,5),0)","((2,6),0)","((3,6),0)","((4,6),0)","((4,6),1)","((4,6),0)","((5,6),0)","((6,6),0)","((6,6),1)","((6,6),0)","((6,5),0)","((6,6),0)","((5,6),0)","((5,7),0)","((6,7),0)","((7,7),0)","((7,7),0)","((7,7),0)","((7,8),0)"
554,"((1,5),0)","((2,5),0)","((2,5),1)","((2,5),0)","((2,6),0)","((2,7),0)","((2,8),0)","((3,8),0)","((4,8),0)","((4,9),0)","((5,9),0)","((5,8),0)","((5,9),0)","((4,9),0)","((5,9),0)","((6,9),0)","((7,9),0)","((7,9),0)","((7,9),0)","((8,1),0)"
555,"((1,5),0)","((2,5),0)","((3,5),0)","((4,5),0)","((5,5),0)","((5,5),1)","((5,5),0)","((6,5),0)","((7,5),0)","((7,5),1)","((7,5),0)","((7,4),0)","((7,5),0)","((6,5),0)","((6,4),0)","((7,4),0)","((8,4),0)","((8,5),0)","((8,5),0)","((8,6),0)"
556,"((1,6),0)","((1,6),0)","((1,6),0)","((1,7),0)","((1,8),0)","((1,9),0)","((2,1),0)","((3,1),0)","((4,1),0)","((4,2),0)","((5,2),0)","((5,1),0)","((5,2),0)","((4,2),0)","((4,2),1)","((4,2),0)","((5,2),0)","((5,2),0)","((5,2),0)","((5,3),0)"
557,"((1,6),0)","((1,6),0)","((1,7),0)","((1,6),0)","((2,6),0)","((2,7),0)","((3,7),0)","((4,7),0)","((5,7),0)","((5,8),0)","((5,9),0)","((5,8),0)","((5,9),0)","((4,9),0)","((4,9),0)","((5,9),0)","((6,9),0)","((7,1),0)","((7,1),0)","((7,2),0)"
558,"((1,6),0)","((1,6),0)","((1,6),1)","((1,6),0)","((1,7),0)","((1,8),0)","((1,9),0)","((2,9),0)","((3,9),0)","((4,1),0)","((4,2),0)","((4,2),1)","((4,2),0)","((3,2),0)","((3,2),0)","((4,2),0)","((5,2),0)","((6,2),0)","((6,2),0)","((6,3),0)"
559,"((1,6),0)","((1,6),0)","((2,6),0)","((3,6),0)","((3,7),0)","((3,8),0)","((3,9),0)","((4,9),0)","((5,9),0)","((6,1),0)","((7,1),0)","((6,9),0)","((7,1),0)","((6,1),0)","((6,1),0)","((7,1),0)","((8,1),0)","((8,1),1)","((8,1),0)","((8,2),0)"
560,"((1,6),0)","((1,6),0)","((1,6),0)","((1,7),0)","((2,7),0)","((2,8),0)","((3,8),0)","((4,8),0)","((5,8),0)","((5,9),0)","((6,1),0)","((5,9),0)","((6,1),0)","((5,1),0)","((5,1),0)","((6,1),0)","((7,1),0)","((7,1),1)","((7,1),0)","((7,2),0)"
561,"((1,6),0)","((1,6),0)","((1,7),0)","((2,7),0)","((2,8),0)","((2,9),0)","((3,1),0)","((4,1),0)","((5,1),0)","((5,2),0)","((5,1),0)","((4,9),0)","((5,1),0)","((4,1),0)","((4,2),0)","((5,2),0)","((6,2),0)","((6,2),1)","((6,2),0)","((6,3),0)"
562,"((1,6),0)","((1,6),0)","((1,6),1)","((1,6),0)","((1,5),0)","((1,6),0)","((1,5),0)","((2,5),0)","((3,5),0)","((3,6),0)","((4,6),0)","((4,6),1)","((4,6),0)","((3,6),0)","((4,6),0)","((5,6),0)","((6,6),0)","((6,6),1)","((6,6),0)","((6,7),0)"
563,"((1,6),0)","((1,6),0)","((2,6),0)","((3,6),0)","((4,6),0)","((4,6),1)","((4,6),0)","((5,6),0)","((6,6),0)","((6,6),1)","((6,6),0)","((6,5),0)","((6,6),0)","((5,6),0)","((5,5),0)","((6,5),0)","((7,5),0)","((7,5),0)","((7,5),0)","((7,6),0)"
564,"((1,6),0)","((1,6),0)","((1,6),0)","((1,7),0)","((1,8),0)","((1,9),0)","((2,1),0)","((3,1),0)","((4,1),0)","((4,2),0)","((5,2),0)","((5,1),0)","((5,2),0)","((4,2),0)","((4,2),1)","((4,2),0)","((5,2),0)","((5,2),0)","((5,2),0)","((5,3),0)"
565,"((1,6),0)","((1,6),0)","((1,7),0)","((1,6),0)","((2,6),0)","((2,7),0)","((3,7),0)","((4,7),0)","((5,7),0)","((5,8),0)","((5,9),0)","((5,8),0)","((5,9),0)","((4,9),0)","((4,9),0)","((5,9),0)","((6,9),0)","((7,1),0)","((7,1),0)","((7,2),0)"
566,"((1,6),0)","((1,6),0)","((1,6),1)","((1,6),0)","((1,7),0)","((1,8),0)","((1,9),0)","((2,9),0)","((3,9),0)","((4,1),0)","((5,1),0)","((4,9),0)","((5,1),0)","((4,1),0)","((4,1),0)","((5,1),0)","((6,1),0)","((6,1),0)","((6,1),0)","((6,2),0)"
567,"((1,6),0)","((1,6),0)","((2,6),0)","((3,6),0)","((4,6),0)","((4,6),1)","((4,6),0)","((5,6),0)","((6,6),0)","((6,6),1)","((6,6),0)","((6,5),0)","((6,6),0)","((5,6),0)","((5,6),0)","((6,6),0)","((7,6),0)","((7,7),0)","((7,7),0)","((7,8),0)"
568,"((1,6),0)","((1,6),0)","((1,6),0)","((1,7),0)","((1,8),0)","((1,9),0)","((2,1),0)","((3,1),0)","((4,1),0)","((4,2),0)","((4,1),0)","((4,1),1)","((4,1),0)","((3,1),0)","((3,1),0)","((4,1),0)","((5,1),0)","((6,1),0)","((6,1),0)","((6,2),0)"
569,"((1,6),0)","((1,6),0)","((1,7),0)","((2,7),0)","((2,6),0)","((2,7),0)","((2,6),0)","((3,6),0)","((4,6),0)","((4,7),0)","((5,7),0)","((5,6),0)","((5,7),0)","((4,7),0)","((4,8),0)","((5,8),0)","((6,8),0)","((6,8),1)","((6,8),0)","((6,9),0)"
570,"((1,6),0)","((1,6),0)","((1,6),1)","((1,6),0)","((2,6),0)","((2,7),0)","((3,7),0)","((4,7),0)","((5,7),0)","((5,8),0)","((6,8),0)","((6,7),0)","((6,8),0)","((5,8),0)","((6,8),0)","((7,8),0)","((8,8),0)","((8,8),1)","((8,8),0)","((8,9),0)"
571,"((1,6),0)","((1,6),0)","((2,6),0)","((3,6),0)","((4,6),0)","((4,6),1)","((4,6),0)","((5,6),0)","((6,6),0)","((6,6),1)","((6,6),0)","((6,5),0)","((6,6),0)","((5,6),0)","((5,5),0)","((6,5),0)","((7,5),0)","((7,5),1)","((7,5),0)","((7,6),0)"
572,"((1,6),0)","((1,6),0)","((1,6),0)","((1,7),0)","((1,8),0)","((1,9),0)","((2,1),0)","((3,1),0)","((4,1),0)","((4,2),0)","((5,2),0)","((5,1),0)","((5,2),0)","((4,2),0)","((4,2),1)","((4,2),0)","((5,2),0)","((5,2),1)","((5,2),0)","((5,3),0)"
573,"((1,6),0)","((1,6),0)","((1,7),0)","((1,6),0)","((2,6),0)","((2,7),0)","((3,7),0)","((4,7),0)","((5,7),0)","((5,8),0)","((5,9),0)","((5,8),0)","((5,9),0)","((4,9),0)","((4,9),0)","((5,9),0)","((6,9),0)","((6,9),0)","((6,9),0)","((7,1),0)"
574,"((1,6),0)","((1,6),0)","((1,6),1)","((1,6),0)","((1,7),0)","((1,8),0)","((1,9),0)","((2,9),0)","((3,9),0)","((4,1),0)","((5,1),0)","((4,9),0)","((5,1),0)","((4,1),0)","((4,1),0)","((5,1),0)","((6,1),0)","((6,1),0)","((6,1),0)","((6,2),0)"
575,"((1,6),0)","((1,6),0)","((2,6),0)","((3,6),0)","((4,6),0)","((4,6),1)","((4,6),0)","((5,6),0)","((6,6),0)","((6,6),1)","((6,6),0)","((6,5),0)","((6,6),0)","((5,6),0)","((5,6),0)","((6,6),0)","((7,6),0)","((7,7),0)","((7,7),0)","((7,8),0)"
576,"((1,6),0)","((1,6),0)","((1,6),0)","((1,7),0)","((1,8),0)","((1,9),0)","((2,1),0)","((3,1),0)","((4,1),0)","((4,2),0)","((4,3),0)","((4,3),1)","((4,3),0)","((3,3),0)","((3,3),0)","((4,3),0)","((5,3),0)","((5,3),0)","((5,3),0)","((5,4),0)"
577,"((1,6),0)","((1,6),0)","((1,7),0)","((2,7),0)","((2,8),0)","((2,9),0)","((3,1),0)","((4,1),0)","((5,1),0)","((5,2),0)","((6,2),0)","((6,1),0)","((6,2),0)","((5,2),0)","((5,3),0)","((6,3),0)","((7,3),0)","((7,4),0)","((7,4),0)","((7,5),0)"
578,"((1,6),0)","((1,6),0)","((1,6),1)","((1,6),0)","((2,6),0)","((2,7),0)","((3,7),0)","((4,7),0)","((5,7),0)","((5,8),0)","((5,9),0)","((5,8),0)","((5,9),0)","((4,9),0)","((5,9),0)","((6,9),0)","((7,9),0)","((8,9),0)","((8,9),0)","((9,1),0)"
579,"((1,6),0)","((1,6),0)","((2,6),0)","((3,6),0)","((3,7),0)","((3,8),0)","((3,9),0)","((4,9),0)","((5,9),0)","((6,1),0)","((7,1),0)","((6,9),0)","((7,1),0)","((6,1),0)","((5,9),0)","((6,9),0)","((7,9),0)","((7,9),1)","((7,9),0)","((8,1),0)"
580,"((1,6),0)","((1,6),0)","((1,6),0)","((1,7),0)","((2,7),0)","((2,8),0)","((3,8),0)","((4,8),0)","((5,8),0)","((5,9),0)","((6,1),0)","((5,9),0)","((6,1),0)","((5,1),0)","((5,1),1)","((5,1),0)","((6,1),0)","((6,1),1)","((6,1),0)","((6,2),0)"
581,"((1,6),0)","((1,6),0)","((1,7),0)","((1,6),0)","((1,7),0)","((1,8),0)","((1,9),0)","((2,9),0)","((3,9),0)","((4,1),0)","((3,9),0)","((3,9),1)","((3,9),0)","((2,9),0)","((2,9),0)","((3,9),0)","((4,9),0)","((4,9),1)","((4,9),0)","((5,1),0)"
582,"((1,6),0)","((1,6),0)","((1,6),1)","((1,6),0)","((1,5),0)","((1,6),0)","((1,5),0)","((2,5),0)","((3,5),0)","((3,6),0)","((4,6),0)","((4,6),1)","((4,6),0)","((3,6),0)","((3,6),0)","((4,6),0)","((5,6),0)","((5,6),1)","((5,6),0)","((5,7),0)"
583,"((1,6),0)","((1,6),0)","((2,6),0)","((3,6),0)","((4,6),0)","((4,6),1)","((4,6),0)","((5,6),0)","((6,6),0)","((6,6),1)","((6,6),0)","((6,5),0)","((6,6),0)","((5,6),0)","((5,6),0)","((6,6),0)","((7,6),0)","((7,6),0)","((7,6),0)","((7,7),0)"
584,"((1,6),0)","((1,6),0)","((1,6),0)","((1,7),0)","((2,7),0)","((2,8),0)","((3,8),0)","((4,8),0)","((5,8),0)","((5,9),0)","((6,1),0)","((5,9),0)","((6,1),0)","((5,1),0)","((5,1),0)","((6,1),0)","((7,1),0)","((7,1),0)","((7,1),0)","((7,2),0)"
585,"((1,6),0)","((1,6),0)","((1,7),0)","((2,7),0)","((2,8),0)","((2,9),0)","((3,1),0)","((4,1),0)","((5,1),0)","((5,2),0)","((6,2),0)","((6,1),0)","((6,2),0)","((5,2),0)","((5,3),0)","((6,3),0)","((7,3),0)","((7,4),0)","((7,4),0)","((7,5),0)"
586,"((1,6),0)","((1,6),0)","((1,6),1)","((1,6),0)","((2,6),0)","((2,7),0)","((3,7),0)","((4,7),0)","((5,7),0)","((5,8),0)","((5,9),0)","((5,8),0)","((5,9),0)","((4,9),0)","((5,9),0)","((6,9),0)","((7,9),0)","((7,9),0)","((7,9),0)","((8,1),0)"
587,"((1,6),0)","((1,6),0)","((2,6),0)","((3,6),0)","((3,7),0)","((3,8),0)","((3,9),0)","((4,9),0)","((5,9),0)","((6,1),0)","((7,1),0)","((6,9),0)","((7,1),0)","((6,1),0)","((5,9),0)","((6,9),0)","((7,9),0)","((8,1),0)","((8,1),0)","((8,2),0)"
588,"((1,6),0)","((1,6),0)","((1,6),0)","((1,7),0)","((2,7),0)","((2,8),0)","((3,8),0)","((4,8),0)","((5,8),0)","((5,9),0)","((6,1),0)","((5,9),0)","((6,1),0)","((5,1),0)","((5,1),1)","((5,1),0)","((6,1),0)","((7,1),0)","((7,1),0)","((7,2),0)"
589,"((1,6),0)","((1,6),0)","((1,7),0)","((1,6),0)","((1,7),0)","((1,8),0)","((1,9),0)","((2,9),0)","((3,9),0)","((4,1),0)","((4,2),0)","((4,2),1)","((4,2),0)","((3,2),0)","((3,2),0)","((4,2),0)","((5,2),0)","((5,2),1)","((5,2),0)","((5,3),0)"
590,"((1,6),0)","((1,6),0)","((1,6),1)","((1,6),0)","((1,7),0)","((1,8),0)","((1,9),0)","((2,9),0)","((3,9),0)","((4,1),0)","((5,1),0)","((4,9),0)","((5,1),0)","((4,1),0)","((4,1),0)","((5,1),0)","((6,1),0)","((6,1),1)","((6,1),0)","((6,2),0)"
591,"((1,6),0)","((1,6),0)","((2,6),0)","((3,6),0)","((4,6),0)","((4,6),1)","((4,6),0)","((5,6),0)","((6,6),0)","((6,6),1)","((6,6),0)","((6,5),0)","((6,6),0)","((5,6),0)","((5,6),0)","((6,6),0)","((7,6),0)","((7,6),1)","((7,6),0)","((7,7),0)"
592,"((1,6),0)","((1,6),0)","((1,6),0)","((1,7),0)","((1,8),0)","((1,9),0)","((2,1),0)","((3,1),0)","((4,1),0)","((4,2),0)","((4,1),0)","((4,1),1)","((4,1),0)","((3,1),0)","((3,1),0)","((4,1),0)","((5,1),0)","((5,1),1)","((5,1),0)","((5,2),0)"
593,"((1,6),0)","((1,6),0)","((1,7),0)","((2,7),0)","((2,6),0)","((2,7),0)","((2,6),0)","((3,6),0)","((4,6),0)","((4,7),0)","((5,7),0)","((5,6),0)","((5,7),0)","((4,7),0)","((4,8),0)","((5,8),0)","((6,8),0)","((6,8),0)","((6,8),0)","((6,9),0)"
594,"((1,6),0)","((1,6),0)","((1,6),1)","((1,6),0)","((2,6),0)","((2,7),0)","((3,7),0)","((4,7),0)","((5,7),0)","((5,8),0)","((5,9),0)","((5,8),0)","((5,9),0)","((4,9),0)","((5,9),0)","((6,9),0)","((7,9),0)","((7,9),0)","((7,9),0)","((8,1),0)"
595,"((1,6),0)","((1,6),0)","((2,6),0)","((3,6),0)","((3,7),0)","((3,8),0)","((3,9),0)","((4,9),0)","((5,9),0)","((6,1),0)","((7,1),0)","((6,9),0)","((7,1),0)","((6,1),0)","((5,9),0)","((6,9),0)","((7,9),0)","((8,1),0)","((8,1),0)","((8,2),0)"
596,"((1,6),0)","((1,6),0)","((1,6),0)","((1,7),0)","((2,7),0)","((2,8),0)","((3,8),0)","((4,8),0)","((5,8),0)","((5,9),0)","((6,1),0)","((5,9),0)","((6,1),0)","((5,1),0)","((5,1),1)","((5,1),0)","((6,1),0)","((6,1),0)","((6,1),0)","((6,2),0)"
597,"((1,6),0)","((1,6),0)","((1,7),0)","((1,6),0)","((1,7),0)","((1,8),0)","((1,9),0)","((2,9),0)","((3,9),0)","((4,1),0)","((5,1),0)","((4,9),0)","((5,1),0)","((4,1),0)","((4,1),0)","((5,1),0)","((6,1),0)","((6,2),0)","((6,2),0)","((6,3),0)"
598,"((1,6),0)","((1,6),0)","((1,6),1)","((1,6),0)","((2,6),0)","((2,7),0)","((3,7),0)","((4,7),0)","((5,7),0)","((5,8),0)","((5,9),0)","((5,8),0)","((5,9),0)","((4,9),0)","((4,9),0)","((5,9),0)","((6,9),0)","((7,9),0)","((7,9),0)","((8,1),0)"
599,"((1,6),0)","((1,6),0)","((2,6),0)","((3,6),0)","((3,7),0)","((3,8),0)","((3,9),0)","((4,9),0)","((5,9),0)","((6,1),0)","((5,9),0)","((5,8),0)","((5,9),0)","((4,9),0)","((4,9),0)","((5,9),0)","((6,9),0)","((6,9),1)","((6,9),0)","((7,1),0)"
600,"((1,6),0)","((1,6),0)","((1,6),0)","((1,7),0)","((1,6),0)","((1,7),0)","((1,6),0)","((2,6),0)","((3,6),0)","((3,7),0)","((4,7),0)","((4,7),1)","((4,7),0)","((3,7),0)","((3,7),0)","((4,7),0)","((5,7),0)","((5,7),1)","((5,7),0)","((5,8),0)"
601,"((1,6),0)","((1,6),0)","((1,7),0)","((2,7),0)","((3,7),0)","((3,8),0)","((4,8),0)","((5,8),0)","((6,8),0)","((6,8),1)","((6,8),0)","((6,7),0)","((6,8),0)","((5,8),0)","((5,9),0)","((6,9),0)","((7,9),0)","((7,9),1)","((7,9),0)","((8,1),0)"
602,"((1,6),0)","((1,6),0)","((1,6),1)","((1,6),0)","((2,6),0)","((2,7),0)","((3,7),0)","((4,7),0)","((5,7),0)","((5,8),0)","((5,9),0)","((5,8),0)","((5,9),0)","((4,9),0)","((5,9),0)","((6,9),0)","((7,9),0)","((7,9),1)","((7,9),0)","((8,1),0)"
603,"((1,6),0)","((1,5),0)","((2,5),0)","((3,5),0)","((3,6),0)","((3,7),0)","((3,8),0)","((4,8),0)","((5,8),0)","((5,9),0)","((6,9),0)","((6,8),0)","((6,9),0)","((5,9),0)","((5,8),0)","((6,8),0)","((7,8),0)","((7,8),0)","((7,8),0)","((7,9),0)"
604,"((1,6),0)","((1,5),0)","((1,5),0)","((1,6),0)","((2,6),0)","((2,7),0)","((3,7),0)","((4,7),0)","((5,7),0)","((5,8),0)","((5,9),0)","((5,8),0)","((5,9),0)","((4,9),0)","((4,9),1)","((4,9),0)","((5,9),0)","((5,9),0)","((5,9),0)","((6,1),0)"
605,"((1,6),0)","((1,5),0)","((1,6),0)","((1,5),0)","((1,6),0)","((1,7),0)","((1,8),0)","((2,8),0)","((3,8),0)","((3,9),0)","((4,9),0)","((4,8),0)","((4,9),0)","((3,9),0)","((3,9),0)","((4,9),0)","((5,9),0)","((6,1),0)","((6,1),0)","((6,2),0)"
606,"((1,6),0)","((1,5),0)","((1,5),1)","((1,5),0)","((2,5),0)","((2,6),0)","((3,6),0)","((4,6),0)","((5,6),0)","((5,7),0)","((5,8),0)","((5,7),0)","((5,8),0)","((4,8),0)","((4,8),0)","((5,8),0)","((6,8),0)","((6,8),0)","((6,8),0)","((6,9),0)"
607,"((1,6),0)","((1,5),0)","((2,5),0)","((3,5),0)","((3,6),0)","((3,7),0)","((3,8),0)","((4,8),0)","((5,8),0)","((5,9),0)","((6,1),0)","((5,9),0)","((6,1),0)","((5,1),0)","((5,1),0)","((6,1),0)","((7,1),0)","((7,2),0)","((7,2),0)","((7,3),0)"
608,"((1,6),0)","((1,5),0)","((1,5),0)","((1,6),0)","((1,7),0)","((1,8),0)","((1,9),0)","((2,9),0)","((3,9),0)","((4,1),0)","((5,1),0)","((4,9),0)","((5,1),0)","((4,1),0)","((4,1),0)","((5,1),0)","((6,1),0)","((7,1),0)","((7,1),0)","((7,2),0)"
609,"((1,6),0)","((1,5),0)","((1,6),0)","((2,6),0)","((3,6),0)","((3,7),0)","((4,7),0)","((5,7),0)","((6,7),0)","((6,7),1)","((6,7),0)","((6,6),0)","((6,7),0)","((5,7),0)","((5,8),0)","((6,8),0)","((7,8),0)","((7,8),1)","((7,8),0)","((7,9),0)"
610,"((1,6),0)","((1,5),0)","((1,5),1)","((1,5),0)","((1,6),0)","((1,7),0)","((1,8),0)","((2,8),0)","((3,8),0)","((3,9),0)","((4,9),0)","((4,8),0)","((4,9),0)","((3,9),0)","((4,9),0)","((5,9),0)","((6,9),0)","((6,9),1)","((6,9),0)","((7,1),0)"
611,"((1,6),0)","((1,5),0)","((2,5),0)","((3,5),0)","((4,5),0)","((4,5),1)","((4,5),0)","((5,5),0)","((6,5),0)","((6,5),1)","((6,5),0)","((6,4),0)","((6,5),0)","((5,5),0)","((5,4),0)","((6,4),0)","((7,4),0)","((7,4),1)","((7,4),0)","((7,5),0)"
612,"((1,6),0)","((1,5),0)","((1,5),0)","((1,6),0)","((1,7),0)","((1,8),0)","((1,9),0)","((2,9),0)","((3,9),0)","((4,1),0)","((3,9),0)","((3,9),1)","((3,9),0)","((2,9),0)","((2,9),1)","((2,9),0)","((3,9),0)","((3,9),1)","((3,9),0)","((4,1),0)"
613,"((1,6),0)","((1,5),0)","((1,6),0)","((1,5),0)","((1,4),0)","((1,5),0)","((1,4),0)","((2,4),0)","((3,4),0)","((3,5),0)","((4,5),0)","((4,5),1)","((4,5),0)","((3,5),0)","((3,5),0)","((4,5),0)","((5,5),0)","((5,5),0)","((5,5),0)","((5,6),0)"
614,"((1,6),0)","((1,5),0)","((1,5),1)","((1,5),0)","((2,5),0)","((2,6),0)","((3,6),0)","((4,6),0)","((5,6),0)","((5,7),0)","((6,7),0)","((6,6),0)","((6,7),0)","((5,7),0)","((5,7),0)","((6,7),0)","((7,7),0)","((7,7),0)","((7,7),0)","((7,8),0)"
615,"((1,6),0)","((1,5),0)","((2,5),0)","((3,5),0)","((4,5),0)","((4,5),1)","((4,5),0)","((5,5),0)","((6,5),0)","((6,5),1)","((6,5),0)","((6,4),0)","((6,5),0)","((5,5),0)","((5,5),0)","((6,5),0)","((7,5),0)","((7,6),0)","((7,6),0)","((7,7),0)"
616,"((1,6),0)","((1,5),0)","((1,5),0)","((1,6),0)","((1,7),0)","((1,8),0)","((1,9),0)","((2,9),0)","((3,9),0)","((4,1),0)","((5,1),0)","((4,9),0)","((5,1),0)","((4,1),0)","((4,1),0)","((5,1),0)","((6,1),0)","((6,1),0)","((6,1),0)","((6,2),0)"
617,"((1,6),0)","((1,5),0)","((1,6),0)","((2,6),0)","((3,6),0)","((3,7),0)","((4,7),0)","((5,7),0)","((6,7),0)","((6,7),1)","((6,7),0)","((6,6),0)","((6,7),0)","((5,7),0)","((5,8),0)","((6,8),0)","((7,8),0)","((7,9),0)","((7,9),0)","((8,1),0)"
